clf,dataset_name,dataset_type,auc,distances
RSIF,26_optdigits,numerical,0.6527,eucl_cosi_cheb
RSIF,26_optdigits,numerical,0.7664,eucl_cosi
RSIF,26_optdigits,numerical,0.6409,eucl_cosi
RSIF,26_optdigits,numerical,0.6897,eucl_cosi
RSIF,26_optdigits,numerical,0.7856,eucl_cosi
RSIF,26_optdigits,numerical,0.7199,eucl_cosi
RSIF,26_optdigits,numerical,0.7316,eucl_cosi
RSIF,26_optdigits,numerical,0.5811,eucl_cosi
RSIF,26_optdigits,numerical,0.7549,eucl_cosi
RSIF,26_optdigits,numerical,0.6685,eucl_cosi
RSIF,26_optdigits,numerical,0.6734,eucl_cosi
RSIF,26_optdigits,numerical,0.6451,eucl_cheb
RSIF,26_optdigits,numerical,0.5837,eucl_cheb
RSIF,26_optdigits,numerical,0.5712,eucl_cheb
RSIF,26_optdigits,numerical,0.7083,eucl_cheb
RSIF,26_optdigits,numerical,0.6678,eucl_cheb
RSIF,26_optdigits,numerical,0.5202,eucl_cheb
RSIF,26_optdigits,numerical,0.5658,eucl_cheb
RSIF,26_optdigits,numerical,0.5891,eucl_cheb
RSIF,26_optdigits,numerical,0.6822,eucl_cheb
RSIF,26_optdigits,numerical,0.5452,eucl_cheb
RSIF,26_optdigits,numerical,0.6354,eucl
RSIF,26_optdigits,numerical,0.6354,eucl
RSIF,26_optdigits,numerical,0.6157,eucl
RSIF,26_optdigits,numerical,0.6462,eucl
RSIF,26_optdigits,numerical,0.7281,eucl
RSIF,26_optdigits,numerical,0.6202,eucl
RSIF,26_optdigits,numerical,0.6344,eucl
RSIF,26_optdigits,numerical,0.5988,eucl
RSIF,26_optdigits,numerical,0.6746,eucl
RSIF,26_optdigits,numerical,0.5669,eucl
RSIF,26_optdigits,numerical,0.7423,cosi_cheb
RSIF,26_optdigits,numerical,0.7094,cosi_cheb
RSIF,26_optdigits,numerical,0.6998,cosi_cheb
RSIF,26_optdigits,numerical,0.7584,cosi_cheb
RSIF,26_optdigits,numerical,0.7524,cosi_cheb
RSIF,26_optdigits,numerical,0.6665,cosi_cheb
RSIF,26_optdigits,numerical,0.6195,cosi_cheb
RSIF,26_optdigits,numerical,0.7476,cosi_cheb
RSIF,26_optdigits,numerical,0.7887,cosi_cheb
RSIF,26_optdigits,numerical,0.6838,cosi_cheb
RSIF,26_optdigits,numerical,0.7668,cosi
RSIF,26_optdigits,numerical,0.8118,cosi
RSIF,26_optdigits,numerical,0.7928,cosi
RSIF,26_optdigits,numerical,0.8784,cosi
RSIF,26_optdigits,numerical,0.7163,cosi
RSIF,26_optdigits,numerical,0.9152,cosi
RSIF,26_optdigits,numerical,0.7483,cosi
RSIF,26_optdigits,numerical,0.8428,cosi
RSIF,26_optdigits,numerical,0.9015,cosi
RSIF,26_optdigits,numerical,0.8258,cosi
RSIF,26_optdigits,numerical,0.5236,cheb
RSIF,26_optdigits,numerical,0.4838,cheb
RSIF,26_optdigits,numerical,0.5466,cheb
RSIF,26_optdigits,numerical,0.6692,cheb
RSIF,26_optdigits,numerical,0.4657,cheb
RSIF,26_optdigits,numerical,0.4182,cheb
RSIF,26_optdigits,numerical,0.554,cheb
RSIF,26_optdigits,numerical,0.6236,cheb
RSIF,26_optdigits,numerical,0.6264,cheb
RSIF,26_optdigits,numerical,0.4779,cheb
